"","Consumption","Generation","Price_buy","Price_sold","Power","Price_shed","periods"
"14/06/2020 01:00:00","84","0","0.047189","0.03159","555","1","6"
"14/06/2020 02:00:00","65","0","0.047189","0.0314","555","1","6"
"14/06/2020 03:00:00","59","0","0.047189","0.03152","555","1","6"
"14/06/2020 04:00:00","51","0","0.047189","0.03152","555","1","6"
"14/06/2020 05:00:00","63","0","0.047189","0.03152","555","1","6"
"14/06/2020 06:00:00","54","0","0.047189","0.03152","555","1","6"
"14/06/2020 07:00:00","56","0","0.047189","0.03055","555","1","6"
"14/06/2020 08:00:00","66","0.02362","0.047189","0.02858","555","1","6"
"14/06/2020 09:00:00","48","0.1377","0.047189","0.02649","555","1","6"
"14/06/2020 10:00:00","48","0.33859","0.047189","0.02499","555","1","6"
"14/06/2020 11:00:00","54","0.51242","0.047189","0.02409","555","1","6"
"14/06/2020 12:00:00","51","0.63956","0.047189","0.02399","555","1","6"
"14/06/2020 13:00:00","82","0.71888","0.047189","0.02346","555","1","6"
"14/06/2020 14:00:00","62","0.75508","0.047189","0.0204","555","1","6"
"14/06/2020 15:00:00","56","0.74244","0.047189","0.015","555","1","6"
"14/06/2020 16:00:00","62","0.68098","0.047189","0.0148","555","1","6"
"14/06/2020 17:00:00","47","0.56812","0.047189","0.0177","555","1","6"
"14/06/2020 18:00:00","46","0.40695","0.047189","0.02108","555","1","6"
"14/06/2020 19:00:00","81","0.21021","0.047189","0.0238","555","1","6"
"14/06/2020 20:00:00","43","0.03625","0.047189","0.02597","555","1","6"
"14/06/2020 21:00:00","56","0.01038","0.047189","0.03119","555","1","6"
"14/06/2020 22:00:00","55","0","0.047189","0.033","555","1","6"
"14/06/2020 23:00:00","51","0","0.047189","0.03139","555","1","6"
"15/06/2020 00:00:00","48","0","0.047189","0","555","1","6"
"15/06/2020 01:00:00","61","0","0.047189","0","555","1","6"
"15/06/2020 02:00:00","73","0","0.047189","0","555","1","6"
"15/06/2020 03:00:00","46","0","0.047189","0","555","1","6"
"15/06/2020 04:00:00","44","0","0.047189","0","555","1","6"
"15/06/2020 05:00:00","62","0","0.047189","0","555","1","6"
"15/06/2020 06:00:00","100","0","0.047189","0","555","1","6"
"15/06/2020 07:00:00","90","0","0.047189","0","555","1","6"
"15/06/2020 08:00:00","114","0.02367","0.057203","0","360","1","4"
"15/06/2020 09:00:00","116","0.13775","0.064076","0","340","1","3"
"15/06/2020 10:00:00","243","0.34606","0.064076","0","340","1","3"
"15/06/2020 11:00:00","267","0.52977","0.064076","0","340","1","3"
"15/06/2020 12:00:00","307","0.66994","0.064076","0","340","1","3"
"15/06/2020 13:00:00","310","0.75991","0.064076","0","340","1","3"
"15/06/2020 14:00:00","222","0.79931","0.064076","0","340","1","3"
"15/06/2020 15:00:00","261","0.78504","0.057203","0","360","1","4"
"15/06/2020 16:00:00","340","0.71787","0.057203","0","360","1","4"
"15/06/2020 17:00:00","294","0.59606","0.057203","0","360","1","4"
"15/06/2020 18:00:00","254","0.42555","0.057203","0","360","1","4"
"15/06/2020 19:00:00","276","0.21893","0.057203","0","360","1","4"
"15/06/2020 20:00:00","238","0.0377","0.057203","0","360","1","4"
"15/06/2020 21:00:00","209","0.01107","0.057203","0","360","1","4"
"15/06/2020 22:00:00","211","0","0.057203","0","360","1","4"
"15/06/2020 23:00:00","167","0","0.057203","0","360","1","4"
"16/06/2020 00:00:00","104","0","0.047189","0","555","1","6"
"16/06/2020 01:00:00","97","0","0.047189","0","555","1","6"
"16/06/2020 02:00:00","84","0","0.047189","0","555","1","6"
"16/06/2020 03:00:00","76","0","0.047189","0","555","1","6"
"16/06/2020 04:00:00","66","0","0.047189","0","555","1","6"
"16/06/2020 05:00:00","66","0","0.047189","0","555","1","6"
"16/06/2020 06:00:00","51","0","0.047189","0","555","1","6"
"16/06/2020 07:00:00","51","0","0.047189","0","555","1","6"
"16/06/2020 08:00:00","116","0.02459","0.097592","0","300","1","2"
"16/06/2020 09:00:00","93","0.14244","0.097592","0","300","1","2"
"16/06/2020 10:00:00","154","0.36051","0.097592","0","300","1","2"
"16/06/2020 11:00:00","149","0.54861","0.10813","0","300","1","1"
"16/06/2020 12:00:00","392","0.68994","0.10813","0","300","1","1"
"16/06/2020 13:00:00","289","0.77546","0.10813","0","300","1","1"
"16/06/2020 14:00:00","246","0.81415","0.10813","0","300","1","1"
"16/06/2020 15:00:00","283","0.79923","0.10813","0","300","1","1"
"16/06/2020 16:00:00","358","0.72723","0.10813","0","300","1","1"
"16/06/2020 17:00:00","306","0.60472","0.10813","0","300","1","1"
"16/06/2020 18:00:00","322","0.43358","0.10813","0","300","1","1"
"16/06/2020 19:00:00","322","0.22299","0.097592","0","300","1","2"
"16/06/2020 20:00:00","220","0.03853","0.097592","0","300","1","2"
"16/06/2020 21:00:00","200","0.01152","0.097592","0","300","1","2"
"16/06/2020 22:00:00","189","0","0.097592","0","300","1","2"
"16/06/2020 23:00:00","121","0","0.097592","0","300","1","2"
"17/06/2020 00:00:00","121","0","0.047189","0.03299","555","1","6"
"17/06/2020 01:00:00","93","0","0.047189","0.03183","555","1","6"
"17/06/2020 02:00:00","90","0","0.047189","0.03007","555","1","6"
"17/06/2020 03:00:00","96","0","0.047189","0.02973","555","1","6"
"17/06/2020 04:00:00","65","0","0.047189","0.03007","555","1","6"
"17/06/2020 05:00:00","64","0","0.047189","0.03283","555","1","6"
"17/06/2020 06:00:00","104","0","0.047189","0.03309","555","1","6"
"17/06/2020 07:00:00","76","0","0.047189","0.03666","555","1","6"
"17/06/2020 08:00:00","151","0.02453","0.097592","0.03746","300","1","2"
"17/06/2020 09:00:00","231","0.14085","0.097592","0.03659","300","1","2"
"17/06/2020 10:00:00","219","0.34696","0.097592","0.03598","300","1","2"
"17/06/2020 11:00:00","205","0.52018","0.10813","0.03585","300","1","1"
"17/06/2020 12:00:00","248","0.64264","0.10813","0.03603","300","1","1"
"17/06/2020 13:00:00","298","0.72453","0.10813","0.03601","300","1","1"
"17/06/2020 14:00:00","235","0.76288","0.10813","0.03505","300","1","1"
"17/06/2020 15:00:00","310","0.75583","0.10813","0.03359","300","1","1"
"17/06/2020 16:00:00","389","0.68377","0.10813","0.033","300","1","1"
"17/06/2020 17:00:00","354","0.58191","0.10813","0.03303","300","1","1"
"17/06/2020 18:00:00","339","0.42105","0.10813","0.03379","300","1","1"
"17/06/2020 19:00:00","289","0.21862","0.097592","0.03503","300","1","2"
"17/06/2020 20:00:00","181","0.03851","0.097592","0.03659","300","1","2"
"17/06/2020 21:00:00","130","0.01139","0.097592","0.03666","300","1","2"
"17/06/2020 22:00:00","138","0","0.097592","0.03659","300","1","2"
"17/06/2020 23:00:00","100","0","0.097592","0.0338","300","1","2"
"18/06/2020 00:00:00","88","0","0.047189","0.03629","555","1","6"
"18/06/2020 01:00:00","87","0","0.047189","0.03566","555","1","6"
"18/06/2020 02:00:00","71","0","0.047189","0.03521","555","1","6"
"18/06/2020 03:00:00","93","0","0.047189","0.03511","555","1","6"
"18/06/2020 04:00:00","61","0","0.047189","0.03499","555","1","6"
"18/06/2020 05:00:00","68","0","0.047189","0.03564","555","1","6"
"18/06/2020 06:00:00","65","0","0.047189","0.0358","555","1","6"
"18/06/2020 07:00:00","95","0","0.047189","0.03699","555","1","6"
"18/06/2020 08:00:00","138","0.02431","0.097592","0.03629","300","1","2"
"18/06/2020 09:00:00","146","0.14396","0.097592","0.03693","300","1","2"
"18/06/2020 10:00:00","192","0.34358","0.097592","0.03673","300","1","2"
"18/06/2020 11:00:00","339","0.51725","0.10813","0.03687","300","1","1"
"18/06/2020 12:00:00","345","0.6425","0.10813","0.03621","300","1","1"
"18/06/2020 13:00:00","319","0.72043","0.10813","0.03564","300","1","1"
"18/06/2020 14:00:00","342","0.75411","0.10813","0.03499","300","1","1"
"18/06/2020 15:00:00","314","0.74108","0.10813","0.03181","300","1","1"
"18/06/2020 16:00:00","376","0.68046","0.10813","0.03072","300","1","1"
"18/06/2020 17:00:00","275","0.5729","0.10813","0.0331","300","1","1"
"18/06/2020 18:00:00","271","0.41593","0.10813","0.035","300","1","1"
"18/06/2020 19:00:00","226","0.21788","0.097592","0.03699","300","1","2"
"18/06/2020 20:00:00","252","0.03883","0.097592","0.0363","300","1","2"
"18/06/2020 21:00:00","229","0.01151","0.097592","0.03557","300","1","2"
"18/06/2020 22:00:00","233","0","0.097592","0.03529","300","1","2"
"18/06/2020 23:00:00","180","0","0.097592","0.03401","300","1","2"
"19/06/2020 00:00:00","157","0","0.047189","0.03416","555","1","6"
"19/06/2020 01:00:00","103","0","0.047189","0.03435","555","1","6"
"19/06/2020 02:00:00","107","0","0.047189","0.03083","555","1","6"
"19/06/2020 03:00:00","90","0","0.047189","0.03042","555","1","6"
"19/06/2020 04:00:00","99","0","0.047189","0.032","555","1","6"
"19/06/2020 05:00:00","83","0","0.047189","0.03433","555","1","6"
"19/06/2020 06:00:00","94","0","0.047189","0.03469","555","1","6"
"19/06/2020 07:00:00","106","0","0.047189","0.0363","555","1","6"
"19/06/2020 08:00:00","131","0.02384","0.097592","0.0378","300","1","2"
"19/06/2020 09:00:00","193","0.13673","0.097592","0.03608","300","1","2"
"19/06/2020 10:00:00","228","0.34352","0.097592","0.0356","300","1","2"
"19/06/2020 11:00:00","199","0.52427","0.10813","0.03529","300","1","1"
"19/06/2020 12:00:00","228","0.65996","0.10813","0.03557","300","1","1"
"19/06/2020 13:00:00","232","0.74012","0.10813","0.0358","300","1","1"
"19/06/2020 14:00:00","203","0.77201","0.10813","0.03468","300","1","1"
"19/06/2020 15:00:00","273","0.75384","0.10813","0.0295","300","1","1"
"19/06/2020 16:00:00","419","0.6906","0.10813","0.02799","300","1","1"
"19/06/2020 17:00:00","375","0.57776","0.10813","0.02864","300","1","1"
"19/06/2020 18:00:00","342","0.4176","0.10813","0.03261","300","1","1"
"19/06/2020 19:00:00","329","0.21896","0.097592","0.034","300","1","2"
"19/06/2020 20:00:00","247","0.07828","0.097592","0.03422","300","1","2"
"19/06/2020 21:00:00","207","0.01499","0.097592","0.03445","300","1","2"
"19/06/2020 22:00:00","174","0","0.097592","0.035","300","1","2"
"19/06/2020 23:00:00","119","0","0.097592","0.032","300","1","2"
"20/06/2020 00:00:00","117","0","0.047189","0.0335","555","1","6"
"20/06/2020 01:00:00","87","0","0.047189","0.03301","555","1","6"
"20/06/2020 02:00:00","106","0","0.047189","0.03275","555","1","6"
"20/06/2020 03:00:00","65","0","0.047189","0.03275","555","1","6"
"20/06/2020 04:00:00","84","0","0.047189","0.03301","555","1","6"
"20/06/2020 05:00:00","76","0","0.047189","0.03336","555","1","6"
"20/06/2020 06:00:00","125","0","0.047189","0.03245","555","1","6"
"20/06/2020 07:00:00","83","0","0.047189","0.033","555","1","6"
"20/06/2020 08:00:00","128","0.02364","0.047189","0.03301","555","1","6"
"20/06/2020 09:00:00","228","0.13495","0.047189","0.0335","555","1","6"
"20/06/2020 10:00:00","232","0.33812","0.047189","0.03301","555","1","6"
"20/06/2020 11:00:00","240","0.51467","0.047189","0.033","555","1","6"
"20/06/2020 12:00:00","239","0.64718","0.047189","0.03275","555","1","6"
"20/06/2020 13:00:00","199","0.72608","0.047189","0.03178","555","1","6"
"20/06/2020 14:00:00","259","0.7632","0.047189","0.02935","555","1","6"
"20/06/2020 15:00:00","311","0.75114","0.047189","0.0265","555","1","6"
"20/06/2020 16:00:00","360","0.68618","0.047189","0.0248","555","1","6"
"20/06/2020 17:00:00","390","0.57435","0.047189","0.0248","555","1","6"
"20/06/2020 18:00:00","325","0.41433","0.047189","0.0283","555","1","6"
"20/06/2020 19:00:00","274","0.21635","0.047189","0.03087","555","1","6"
"20/06/2020 20:00:00","229","0.03917","0.047189","0.033","555","1","6"
"20/06/2020 21:00:00","154","0.0114","0.047189","0.0355","555","1","6"
"20/06/2020 22:00:00","127","0","0.047189","0.03657","555","1","6"
"20/06/2020 23:00:00","110","0","0.047189","0.03275","555","1","6"
"21/06/2020 00:00:00","102","0","0.047189","0.033","555","1","6"
"21/06/2020 01:00:00","95","0","0.047189","0.0259","555","1","6"
"21/06/2020 02:00:00","74","0","0.047189","0.0258","555","1","6"
"21/06/2020 03:00:00","86","0","0.047189","0.0258","555","1","6"
"21/06/2020 04:00:00","76","0","0.047189","0.0256","555","1","6"
"21/06/2020 05:00:00","62","0","0.047189","0.0256","555","1","6"
"21/06/2020 06:00:00","75","0","0.047189","0.02483","555","1","6"
"21/06/2020 07:00:00","67","0","0.047189","0.02483","555","1","6"
"21/06/2020 08:00:00","85","0.02354","0.047189","0.02483","555","1","6"
"21/06/2020 09:00:00","60","0.13487","0.047189","0.0245","555","1","6"
"21/06/2020 10:00:00","60","0.34391","0.047189","0.0245","555","1","6"
"21/06/2020 11:00:00","81","0.52896","0.047189","0.02483","555","1","6"
"21/06/2020 12:00:00","89","0.67051","0.047189","0.025","555","1","6"
"21/06/2020 13:00:00","61","0.75987","0.047189","0.0256","555","1","6"
"21/06/2020 14:00:00","93","0.79824","0.047189","0.02543","555","1","6"
"21/06/2020 15:00:00","73","0.78321","0.047189","0.024","555","1","6"
"21/06/2020 16:00:00","80","0.71285","0.047189","0.0221","555","1","6"
"21/06/2020 17:00:00","78","0.593","0.047189","0.0214","555","1","6"
"21/06/2020 18:00:00","77","0.42554","0.047189","0.02483","555","1","6"
"21/06/2020 19:00:00","80","0.22156","0.047189","0.0252","555","1","6"
"21/06/2020 20:00:00","81","0.0399","0.047189","0.0256","555","1","6"
"21/06/2020 21:00:00","56","0.01178","0.047189","0.02993","555","1","6"
"21/06/2020 22:00:00","62","0","0.047189","0.03293","555","1","6"
"21/06/2020 23:00:00","73","0","0.047189","0.0299","555","1","6"
"22/06/2020 00:00:00","67","0","0.047189","0.02509","555","1","6"
"22/06/2020 01:00:00","75","0","0.047189","0.024","555","1","6"
"22/06/2020 02:00:00","56","0","0.047189","0.02285","555","1","6"
"22/06/2020 03:00:00","55","0","0.047189","0.0216","555","1","6"
"22/06/2020 04:00:00","55","0","0.047189","0.0215","555","1","6"
"22/06/2020 05:00:00","126","0","0.047189","0.02304","555","1","6"
"22/06/2020 06:00:00","131","0","0.047189","0.03069","555","1","6"
"22/06/2020 07:00:00","132","0","0.047189","0.03541","555","1","6"
"22/06/2020 08:00:00","175","0.02385","0.097592","0.03535","300","1","2"
"22/06/2020 09:00:00","179","0.13661","0.097592","0.0345","300","1","2"
"22/06/2020 10:00:00","275","0.3479","0.097592","0.03308","300","1","2"
"22/06/2020 11:00:00","336","0.53435","0.10813","0.03166","300","1","1"
"22/06/2020 12:00:00","429","0.67589","0.10813","0.03014","300","1","1"
"22/06/2020 13:00:00","380","0.76551","0.10813","0.02909","300","1","1"
"22/06/2020 14:00:00","394","0.80379","0.10813","0.02841","300","1","1"
"22/06/2020 15:00:00","381","0.7887","0.10813","0.02767","300","1","1"
"22/06/2020 16:00:00","447","0.71327","0.10813","0.02743","300","1","1"
"22/06/2020 17:00:00","505","0.59287","0.10813","0.03141","300","1","1"
"22/06/2020 18:00:00","477","0.42598","0.10813","0.03439","300","1","1"
"22/06/2020 19:00:00","542","0.22137","0.097592","0.03674","300","1","2"
"22/06/2020 20:00:00","380","0.04017","0.097592","0.03763","300","1","2"
"22/06/2020 21:00:00","330","0.01186","0.097592","0.03739","300","1","2"
"22/06/2020 22:00:00","249","0","0.097592","0.03638","300","1","2"
"22/06/2020 23:00:00","164","0","0.097592","0.03301","300","1","2"
"23/06/2020 00:00:00","133","0","0.047189","0.03659","555","1","6"
"23/06/2020 01:00:00","109","0","0.047189","0.03461","555","1","6"
"23/06/2020 02:00:00","75","0","0.047189","0.03109","555","1","6"
"23/06/2020 03:00:00","67","0","0.047189","0.03008","555","1","6"
"23/06/2020 04:00:00","64","0","0.047189","0.029","555","1","6"
"23/06/2020 05:00:00","60","0","0.047189","0.03061","555","1","6"
"23/06/2020 06:00:00","57","0","0.047189","0.0359","555","1","6"
"23/06/2020 07:00:00","54","0","0.047189","0.03715","555","1","6"
"23/06/2020 08:00:00","102","0.02342","0.097592","0.03716","300","1","2"
"23/06/2020 09:00:00","128","0.1337","0.097592","0.0349","300","1","2"
"23/06/2020 10:00:00","254","0.33999","0.097592","0.03338","300","1","2"
"23/06/2020 11:00:00","275","0.51882","0.10813","0.03425","300","1","1"
"23/06/2020 12:00:00","285","0.65235","0.10813","0.03401","300","1","1"
"23/06/2020 13:00:00","413","0.734","0.10813","0.03583","300","1","1"
"23/06/2020 14:00:00","440","0.76951","0.10813","0.03338","300","1","1"
"23/06/2020 15:00:00","457","0.75585","0.10813","0.02972","300","1","1"
"23/06/2020 16:00:00","419","0.68451","0.10813","0.03","300","1","1"
"23/06/2020 17:00:00","426","0.57296","0.10813","0.033","300","1","1"
"23/06/2020 18:00:00","415","0.41464","0.10813","0.03659","300","1","1"
"23/06/2020 19:00:00","379","0.2175","0.097592","0.03863","300","1","2"
"23/06/2020 20:00:00","310","0.04018","0.097592","0.0395","300","1","2"
"23/06/2020 21:00:00","261","0.01171","0.097592","0.03869","300","1","2"
"23/06/2020 22:00:00","197","0","0.097592","0.03819","300","1","2"
"23/06/2020 23:00:00","151","0","0.097592","0.03681","300","1","2"
"24/06/2020 00:00:00","128","0","0.047189","0.03819","555","1","6"
"24/06/2020 01:00:00","123","0","0.047189","0.03716","555","1","6"
"24/06/2020 02:00:00","122","0","0.047189","0.03672","555","1","6"
"24/06/2020 03:00:00","117","0","0.047189","0.03504","555","1","6"
"24/06/2020 04:00:00","121","0","0.047189","0.03533","555","1","6"
"24/06/2020 05:00:00","134","0","0.047189","0.03672","555","1","6"
"24/06/2020 06:00:00","233","0","0.047189","0.037","555","1","6"
"24/06/2020 07:00:00","268","0","0.047189","0.03721","555","1","6"
"24/06/2020 08:00:00","263","0.02303","0.097592","0.03903","300","1","2"
"24/06/2020 09:00:00","307","0.13118","0.097592","0.03766","300","1","2"
"24/06/2020 10:00:00","248","0.33522","0.097592","0.03729","300","1","2"
"24/06/2020 11:00:00","265","0.51216","0.10813","0.03721","300","1","1"
"24/06/2020 12:00:00","286","0.64468","0.10813","0.03729","300","1","1"
"24/06/2020 13:00:00","307","0.27002","0.10813","0.03744","300","1","1"
"24/06/2020 14:00:00","314","0.77073","0.10813","0.03575","300","1","1"
"24/06/2020 15:00:00","325","0.75868","0.10813","0.03272","300","1","1"
"24/06/2020 16:00:00","385","0.6658","0.10813","0.03398","300","1","1"
"24/06/2020 17:00:00","395","0.48383","0.10813","0.03716","300","1","1"
"24/06/2020 18:00:00","377","0.2856","0.10813","0.03997","300","1","1"
"24/06/2020 19:00:00","314","0.19811","0.097592","0.04013","300","1","2"
"24/06/2020 20:00:00","294","0.06941","0.097592","0.04102","300","1","2"
"24/06/2020 21:00:00","278","0.01205","0.097592","0.04","300","1","2"
"24/06/2020 22:00:00","253","0","0.097592","0.03951","300","1","2"
"24/06/2020 23:00:00","207","0","0.097592","0.03819","300","1","2"
"25/06/2020 00:00:00","135","0","0.047189","0.04075","555","1","6"
"25/06/2020 01:00:00","149","0","0.047189","0.0401","555","1","6"
"25/06/2020 02:00:00","141","0","0.047189","0.03941","555","1","6"
"25/06/2020 03:00:00","106","0","0.047189","0.03899","555","1","6"
"25/06/2020 04:00:00","99","0","0.047189","0.03863","555","1","6"
"25/06/2020 05:00:00","118","0","0.047189","0.03941","555","1","6"
"25/06/2020 06:00:00","97","0","0.047189","0.04001","555","1","6"
"25/06/2020 07:00:00","122","0","0.047189","0.04073","555","1","6"
"25/06/2020 08:00:00","174","0.02306","0.097592","0.04209","300","1","2"
"25/06/2020 09:00:00","265","0.1301","0.097592","0.04098","300","1","2"
"25/06/2020 10:00:00","330","0.29309","0.097592","0.03975","300","1","2"
"25/06/2020 11:00:00","320","0.38836","0.10813","0.03924","300","1","1"
"25/06/2020 12:00:00","336","0.62887","0.10813","0.0401","300","1","1"
"25/06/2020 13:00:00","375","0.71677","0.10813","0.03998","300","1","1"
"25/06/2020 14:00:00","247","0.75982","0.10813","0.03825","300","1","1"
"25/06/2020 15:00:00","303","0.75407","0.10813","0.036","300","1","1"
"25/06/2020 16:00:00","366","0.68649","0.10813","0.03476","300","1","1"
"25/06/2020 17:00:00","377","0.5442","0.10813","0.03706","300","1","1"
"25/06/2020 18:00:00","332","0.4154","0.10813","0.03955","300","1","1"
"25/06/2020 19:00:00","256","0.22093","0.097592","0.04044","300","1","2"
"25/06/2020 20:00:00","251","0.04097","0.097592","0.04123","300","1","2"
"25/06/2020 21:00:00","215","0.01197","0.097592","0.04024","300","1","2"
"25/06/2020 22:00:00","201","0","0.097592","0.0401","300","1","2"
"25/06/2020 23:00:00","130","0","0.097592","0.03863","300","1","2"
"26/06/2020 00:00:00","124","0","0.047189","0.04013","555","1","6"
"26/06/2020 01:00:00","106","0","0.047189","0.03952","555","1","6"
"26/06/2020 02:00:00","115","0","0.047189","0.03863","555","1","6"
"26/06/2020 03:00:00","121","0","0.047189","0.03825","555","1","6"
"26/06/2020 04:00:00","76","0","0.047189","0.03778","555","1","6"
"26/06/2020 05:00:00","79","0","0.047189","0.03825","555","1","6"
"26/06/2020 06:00:00","116","0","0.047189","0.03863","555","1","6"
"26/06/2020 07:00:00","118","0","0.047189","0.03894","555","1","6"
"26/06/2020 08:00:00","114","0.03617","0.097592","0.04013","300","1","2"
"26/06/2020 09:00:00","173","0.13478","0.097592","0.03919","300","1","2"
"26/06/2020 10:00:00","297","0.33245","0.097592","0.03719","300","1","2"
"26/06/2020 11:00:00","306","0.51046","0.10813","0.03729","300","1","1"
"26/06/2020 12:00:00","301","0.64432","0.10813","0.03802","300","1","1"
"26/06/2020 13:00:00","295","0.72707","0.10813","0.0361","300","1","1"
"26/06/2020 14:00:00","266","0.76303","0.10813","0.033","300","1","1"
"26/06/2020 15:00:00","322","0.74985","0.10813","0.03218","300","1","1"
"26/06/2020 16:00:00","341","0.68007","0.10813","0.03328","300","1","1"
"26/06/2020 17:00:00","340","0.56741","0.10813","0.03601","300","1","1"
"26/06/2020 18:00:00","343","0.41065","0.10813","0.038","300","1","1"
"26/06/2020 19:00:00","303","0.21673","0.097592","0.03841","300","1","2"
"26/06/2020 20:00:00","270","0.04094","0.097592","0.04001","300","1","2"
"26/06/2020 21:00:00","239","0.01172","0.097592","0.0399","300","1","2"
"26/06/2020 22:00:00","233","0","0.097592","0.0401","300","1","2"
"26/06/2020 23:00:00","210","0","0.097592","0.0374","300","1","2"
"27/06/2020 00:00:00","165","0","0.047189","0.03919","555","1","6"
"27/06/2020 01:00:00","156","0","0.047189","0.03764","555","1","6"
"27/06/2020 02:00:00","135","0","0.047189","0.02913","555","1","6"
"27/06/2020 03:00:00","123","0","0.047189","0.02838","555","1","6"
"27/06/2020 04:00:00","154","0","0.047189","0.02714","555","1","6"
"27/06/2020 05:00:00","171","0","0.047189","0.0271","555","1","6"
"27/06/2020 06:00:00","175","0","0.047189","0.027","555","1","6"
"27/06/2020 07:00:00","191","0","0.047189","0.02772","555","1","6"
"27/06/2020 08:00:00","220","0.02214","0.047189","0.02844","555","1","6"
"27/06/2020 09:00:00","194","0.12695","0.047189","0.02822","555","1","6"
"27/06/2020 10:00:00","164","0.32791","0.047189","0.0271","555","1","6"
"27/06/2020 11:00:00","217","0.5071","0.047189","0.027","555","1","6"
"27/06/2020 12:00:00","329","0.6437","0.047189","0.02874","555","1","6"
"27/06/2020 13:00:00","215","0.6515","0.047189","0.02913","555","1","6"
"27/06/2020 14:00:00","127","0.76653","0.047189","0.02913","555","1","6"
"27/06/2020 15:00:00","157","0.75517","0.047189","0.0271","555","1","6"
"27/06/2020 16:00:00","176","0.51009","0.047189","0.02613","555","1","6"
"27/06/2020 17:00:00","208","0.33383","0.047189","0.02666","555","1","6"
"27/06/2020 18:00:00","206","0.2082","0.047189","0.02708","555","1","6"
"27/06/2020 19:00:00","298","0.09345","0.047189","0.03052","555","1","6"
"27/06/2020 20:00:00","250","0.00902","0.047189","0.034","555","1","6"
"27/06/2020 21:00:00","191","0.01164","0.047189","0.03956","555","1","6"
"27/06/2020 22:00:00","153","0","0.047189","0.03984","555","1","6"
"27/06/2020 23:00:00","131","0","0.047189","0.03904","555","1","6"
"28/06/2020 00:00:00","110","0","0.047189","0.03848","555","1","6"
"28/06/2020 01:00:00","116","0","0.047189","0.03057","555","1","6"
"28/06/2020 02:00:00","89","0","0.047189","0.02913","555","1","6"
"28/06/2020 03:00:00","81","0","0.047189","0.02838","555","1","6"
"28/06/2020 04:00:00","92","0","0.047189","0.02838","555","1","6"
"28/06/2020 05:00:00","86","0","0.047189","0.02838","555","1","6"
"28/06/2020 06:00:00","80","0","0.047189","0.02828","555","1","6"
"28/06/2020 07:00:00","56","0","0.047189","0.02717","555","1","6"
"28/06/2020 08:00:00","88","0.02453","0.047189","0.028","555","1","6"
"28/06/2020 09:00:00","69","0.11343","0.047189","0.02636","555","1","6"
"28/06/2020 10:00:00","99","0.13218","0.047189","0.02649","555","1","6"
"28/06/2020 11:00:00","57","0.16105","0.047189","0.02828","555","1","6"
"28/06/2020 12:00:00","93","0.02953","0.047189","0.02809","555","1","6"
"28/06/2020 13:00:00","103","0.30406","0.047189","0.02888","555","1","6"
"28/06/2020 14:00:00","84","0.24748","0.047189","0.02889","555","1","6"
"28/06/2020 15:00:00","72","0.26127","0.047189","0.0269","555","1","6"
"28/06/2020 16:00:00","94","0.04765","0.047189","0.02616","555","1","6"
"28/06/2020 17:00:00","86","0.57908","0.047189","0.0261","555","1","6"
"28/06/2020 18:00:00","68","0.41499","0.047189","0.02626","555","1","6"
"28/06/2020 19:00:00","73","0.21879","0.047189","0.02983","555","1","6"
"28/06/2020 20:00:00","62","0.07305","0.047189","0.03304","555","1","6"
"28/06/2020 21:00:00","88","0","0.047189","0.03653","555","1","6"
"28/06/2020 22:00:00","67","0","0.047189","0.03907","555","1","6"
"28/06/2020 23:00:00","72","0","0.047189","0.03118","555","1","6"
"29/06/2020 00:00:00","78","0","0.047189","0.03976","555","1","6"
"29/06/2020 01:00:00","66","0","0.047189","0.03904","555","1","6"
"29/06/2020 02:00:00","68","0","0.047189","0.03807","555","1","6"
"29/06/2020 03:00:00","60","0","0.047189","0.03737","555","1","6"
"29/06/2020 04:00:00","71","0","0.047189","0.03737","555","1","6"
"29/06/2020 05:00:00","48","0","0.047189","0.03904","555","1","6"
"29/06/2020 06:00:00","78","0","0.047189","0.03947","555","1","6"
"29/06/2020 07:00:00","42","0","0.047189","0.03904","555","1","6"
"29/06/2020 08:00:00","51","0.02185","0.097592","0.03904","300","1","2"
"29/06/2020 09:00:00","89","0.12547","0.097592","0.0388","300","1","2"
"29/06/2020 10:00:00","82","0.32371","0.097592","0.0394","300","1","2"
"29/06/2020 11:00:00","102","0.49422","0.10813","0.0394","300","1","1"
"29/06/2020 12:00:00","118","0.61831","0.10813","0.03969","300","1","1"
"29/06/2020 13:00:00","155","0.6959","0.10813","0.03984","300","1","1"
"29/06/2020 14:00:00","134","0.73594","0.10813","0.03944","300","1","1"
"29/06/2020 15:00:00","135","0.72913","0.10813","0.03714","300","1","1"
"29/06/2020 16:00:00","125","0.66823","0.10813","0.03398","300","1","1"
"29/06/2020 17:00:00","88","0.5621","0.10813","0.03224","300","1","1"
"29/06/2020 18:00:00","95","0.40893","0.10813","0.03309","300","1","1"
"29/06/2020 19:00:00","80","0.21631","0.097592","0.03495","300","1","2"
"29/06/2020 20:00:00","36","0.04158","0.097592","0.0349","300","1","2"
"29/06/2020 21:00:00","38","0.01155","0.097592","0.03819","300","1","2"
"29/06/2020 22:00:00","36","0","0.097592","0.03737","300","1","2"
"29/06/2020 23:00:00","32","0","0.097592","0.03091","300","1","2"
"30/06/2020 00:00:00","35","0","0.047189","0.03727","555","1","6"
